,Quad,Labels,Angle,OTR8,OTR9,OTR40,OTR41,OTR42,OTR43
233,QM1,DX,-5.32e-05,-0.000104683,2.57e-22,0.001292457,-1.63e-16,0.001279283,-1.78e-16
234,QM1,DX,-5.3e-05,-0.000104289,2.57e-22,0.001287589,-1.63e-16,0.001274464,-1.78e-16
235,QM1,DX,-5.28e-05,-0.000103895,2.57e-22,0.001282721,-1.63e-16,0.001269646,-1.78e-16
236,QM1,DX,-5.26e-05,-0.0001035,2.57e-22,0.001277853,-1.62e-16,0.001264827,-1.77e-16
237,QM1,DX,-5.24e-05,-0.000103106,2.57e-22,0.001272984,-1.62e-16,0.001260009,-1.77e-16
238,QM1,DX,-5.22e-05,-0.000102712,2.57e-22,0.001268116,-1.62e-16,0.00125519,-1.77e-16
239,QM1,DX,-5.2e-05,-0.000102317,2.57e-22,0.001263248,-1.61e-16,0.001250372,-1.76e-16
240,QM1,DX,-5.18e-05,-0.000101923,2.57e-22,0.00125838,-1.61e-16,0.001245553,-1.76e-16
241,QM1,DX,-5.16e-05,-0.000101529,2.57e-22,0.001253512,-1.61e-16,0.001240735,-1.76e-16
242,QM1,DX,-5.14e-05,-0.000101135,2.57e-22,0.001248644,-1.61e-16,0.001235916,-1.76e-16
243,QM1,DX,-5.12e-05,-0.00010074,2.57e-22,0.001243776,-1.61e-16,0.001231098,-1.75e-16
244,QM1,DX,-5.1e-05,-0.000100346,2.57e-22,0.001238908,-1.6e-16,0.001226279,-1.75e-16
245,QM1,DX,-5.08e-05,-0.0001,2.57e-22,0.00123404,-1.6e-16,0.001221461,-1.75e-16
246,QM1,DX,-5.06e-05,-9.96e-05,2.57e-22,0.001229172,-1.6e-16,0.001216642,-1.75e-16
247,QM1,DX,-5.04e-05,-9.92e-05,2.57e-22,0.001224304,-1.6e-16,0.001211824,-1.74e-16
248,QM1,DX,-5.02e-05,-9.88e-05,2.57e-22,0.001219435,-1.59e-16,0.001207006,-1.74e-16
249,QM1,DX,-4.99e-05,-9.84e-05,2.57e-22,0.001214567,-1.59e-16,0.001202187,-1.74e-16
250,QM1,DX,-4.97e-05,-9.8e-05,2.57e-22,0.001209699,-1.59e-16,0.001197369,-1.74e-16
251,QM1,DX,-4.95e-05,-9.76e-05,2.57e-22,0.001204831,-1.59e-16,0.00119255,-1.74e-16
252,QM1,DX,-4.93e-05,-9.72e-05,2.57e-22,0.001199963,-1.59e-16,0.001187732,-1.74e-16
253,QM1,DX,-4.91e-05,-9.68e-05,2.57e-22,0.001195095,-1.6e-16,0.001182913,-1.74e-16
254,QM1,DX,-4.89e-05,-9.64e-05,2.57e-22,0.001190227,-1.6e-16,0.001178095,-1.74e-16
255,QM1,DX,-4.87e-05,-9.6e-05,2.57e-22,0.001185359,-1.59e-16,0.001173276,-1.74e-16
256,QM1,DX,-4.85e-05,-9.56e-05,2.57e-22,0.001180491,-1.6e-16,0.001168458,-1.74e-16
257,QM1,DX,-4.83e-05,-9.52e-05,2.57e-22,0.001175623,-1.6e-16,0.001163639,-1.75e-16
258,QM1,DX,-4.81e-05,-9.48e-05,2.57e-22,0.001170754,-1.6e-16,0.001158821,-1.74e-16
259,QM1,DX,-4.79e-05,-9.44e-05,2.57e-22,0.001165886,-1.6e-16,0.001154002,-1.75e-16
260,QM1,DX,-4.77e-05,-9.4e-05,2.57e-22,0.001161018,-1.6e-16,0.001149184,-1.75e-16
261,QM1,DX,-4.75e-05,-9.36e-05,2.57e-22,0.00115615,-1.6e-16,0.001144365,-1.75e-16
262,QM1,DX,-4.73e-05,-9.32e-05,2.57e-22,0.001151282,-1.6e-16,0.001139547,-1.75e-16
263,QM1,DX,-4.71e-05,-9.29e-05,2.57e-22,0.001146414,-1.6e-16,0.001134729,-1.75e-16
264,QM1,DX,-4.69e-05,-9.25e-05,2.57e-22,0.001141546,-1.6e-16,0.00112991,-1.75e-16
265,QM1,DX,-4.67e-05,-9.21e-05,2.57e-22,0.001136678,-1.6e-16,0.001125092,-1.75e-16
266,QM1,DX,-4.65e-05,-9.17e-05,2.57e-22,0.00113181,-1.6e-16,0.001120273,-1.75e-16
267,QM1,DX,-4.63e-05,-9.13e-05,2.57e-22,0.001126942,-1.6e-16,0.001115455,-1.75e-16
268,QM1,DX,-4.61e-05,-9.09e-05,2.57e-22,0.001122074,-1.6e-16,0.001110636,-1.75e-16
269,QM1,DX,-4.59e-05,-9.05e-05,2.57e-22,0.001117205,-1.61e-16,0.001105818,-1.75e-16
270,QM1,DX,-4.57e-05,-9.01e-05,2.57e-22,0.001112337,-1.61e-16,0.001100999,-1.75e-16
271,QM1,DX,-4.55e-05,-8.97e-05,2.57e-22,0.001107469,-1.61e-16,0.001096181,-1.75e-16
272,QM1,DX,-4.53e-05,-8.93e-05,2.57e-22,0.001102601,-1.61e-16,0.001091362,-1.75e-16
273,QM1,DX,-4.51e-05,-8.89e-05,2.57e-22,0.001097733,-1.61e-16,0.001086544,-1.75e-16
274,QM1,DX,-4.49e-05,-8.85e-05,2.57e-22,0.001092865,-1.61e-16,0.001081725,-1.75e-16
275,QM1,DX,-4.47e-05,-8.81e-05,2.57e-22,0.001087997,-1.6e-16,0.001076907,-1.75e-16
276,QM1,DX,-4.45e-05,-8.77e-05,2.57e-22,0.001083129,-1.61e-16,0.001072088,-1.75e-16
277,QM1,DX,-4.43e-05,-8.73e-05,2.57e-22,0.001078261,-1.61e-16,0.00106727,-1.75e-16
278,QM1,DX,-4.41e-05,-8.69e-05,2.57e-22,0.001073393,-1.61e-16,0.001062451,-1.75e-16
279,QM1,DX,-4.39e-05,-8.65e-05,2.57e-22,0.001068524,-1.6e-16,0.001057633,-1.75e-16
280,QM1,DX,-4.37e-05,-8.62e-05,2.57e-22,0.001063656,-1.6e-16,0.001052815,-1.75e-16
281,QM1,DX,-4.35e-05,-8.58e-05,2.57e-22,0.001058788,-1.6e-16,0.001047996,-1.75e-16
282,QM1,DX,-4.33e-05,-8.54e-05,2.57e-22,0.00105392,-1.6e-16,0.001043178,-1.75e-16
283,QM1,DX,-4.31e-05,-8.5e-05,2.57e-22,0.001049052,-1.6e-16,0.001038359,-1.74e-16
284,QM1,DX,-4.29e-05,-8.46e-05,2.57e-22,0.001044184,-1.6e-16,0.001033541,-1.74e-16
285,QM1,DX,-4.27e-05,-8.42e-05,2.57e-22,0.001039316,-1.6e-16,0.001028722,-1.75e-16
286,QM1,DX,-4.25e-05,-8.38e-05,2.57e-22,0.001034448,-1.6e-16,0.001023904,-1.74e-16
287,QM1,DX,-4.23e-05,-8.34e-05,2.57e-22,0.00102958,-1.6e-16,0.001019085,-1.74e-16
288,QM1,DX,-4.21e-05,-8.3e-05,2.57e-22,0.001024712,-1.6e-16,0.001014267,-1.75e-16
289,QM1,DX,-4.19e-05,-8.26e-05,2.57e-22,0.001019843,-1.6e-16,0.001009448,-1.75e-16
290,QM1,DX,-4.17e-05,-8.22e-05,2.57e-22,0.001014975,-1.6e-16,0.00100463,-1.75e-16
291,QM1,DX,-4.15e-05,-8.18e-05,2.57e-22,0.001010107,-1.6e-16,0.000999811,-1.75e-16
292,QM1,DX,-4.13e-05,-8.14e-05,2.57e-22,0.001005239,-1.6e-16,0.000994993,-1.75e-16
293,QM1,DX,-4.11e-05,-8.1e-05,2.57e-22,0.001000371,-1.6e-16,0.000990174,-1.75e-16
294,QM1,DX,-4.09e-05,-8.06e-05,2.57e-22,0.000995503,-1.6e-16,0.000985356,-1.75e-16
295,QM1,DX,-4.07e-05,-8.02e-05,2.57e-22,0.000990635,-1.6e-16,0.000980537,-1.75e-16
296,QM1,DX,-4.05e-05,-7.98e-05,2.57e-22,0.000985767,-1.6e-16,0.000975719,-1.75e-16
297,QM1,DX,-4.03e-05,-7.94e-05,2.57e-22,0.000980899,-1.6e-16,0.000970901,-1.75e-16
298,QM1,DX,-4.01e-05,-7.91e-05,2.57e-22,0.000976031,-1.6e-16,0.000966082,-1.75e-16
299,QM1,DX,-3.99e-05,-7.87e-05,2.57e-22,0.000971163,-1.6e-16,0.000961264,-1.74e-16
300,QM1,DX,-3.97e-05,-7.83e-05,2.57e-22,0.000966294,-1.6e-16,0.000956445,-1.74e-16
301,QM1,DX,-3.95e-05,-7.79e-05,2.57e-22,0.000961426,-1.6e-16,0.000951627,-1.74e-16
302,QM1,DX,-3.93e-05,-7.75e-05,2.57e-22,0.000956558,-1.6e-16,0.000946808,-1.74e-16
303,QM1,DX,-3.91e-05,-7.71e-05,2.57e-22,0.00095169,-1.6e-16,0.00094199,-1.74e-16
304,QM1,DX,-3.89e-05,-7.67e-05,2.57e-22,0.000946822,-1.59e-16,0.000937171,-1.74e-16
305,QM1,DX,-3.87e-05,-7.63e-05,2.57e-22,0.000941954,-1.59e-16,0.000932353,-1.74e-16
306,QM1,DX,-3.85e-05,-7.59e-05,2.57e-22,0.000937086,-1.6e-16,0.000927534,-1.74e-16
307,QM1,DX,-3.83e-05,-7.55e-05,2.57e-22,0.000932218,-1.6e-16,0.000922716,-1.74e-16
308,QM1,DX,-3.81e-05,-7.51e-05,2.57e-22,0.00092735,-1.6e-16,0.000917897,-1.74e-16
309,QM1,DX,-3.79e-05,-7.47e-05,2.57e-22,0.000922482,-1.59e-16,0.000913079,-1.74e-16
310,QM1,DX,-3.77e-05,-7.43e-05,2.57e-22,0.000917613,-1.59e-16,0.00090826,-1.74e-16
311,QM1,DX,-3.75e-05,-7.39e-05,2.57e-22,0.000912745,-1.59e-16,0.000903442,-1.74e-16
312,QM1,DX,-3.73e-05,-7.35e-05,2.57e-22,0.000907877,-1.59e-16,0.000898624,-1.74e-16
313,QM1,DX,-3.71e-05,-7.31e-05,2.57e-22,0.000903009,-1.59e-16,0.000893805,-1.74e-16
314,QM1,DX,-3.69e-05,-7.27e-05,2.57e-22,0.000898141,-1.59e-16,0.000888987,-1.74e-16
315,QM1,DX,-3.67e-05,-7.24e-05,2.57e-22,0.000893273,-1.59e-16,0.000884168,-1.74e-16
316,QM1,DX,-3.65e-05,-7.2e-05,2.57e-22,0.000888405,-1.59e-16,0.00087935,-1.74e-16
317,QM1,DX,-3.63e-05,-7.16e-05,2.57e-22,0.000883537,-1.59e-16,0.000874531,-1.74e-16
318,QM1,DX,-3.61e-05,-7.12e-05,2.57e-22,0.000878669,-1.59e-16,0.000869713,-1.74e-16
319,QM1,DX,-3.59e-05,-7.08e-05,2.57e-22,0.000873801,-1.59e-16,0.000864894,-1.74e-16
320,QM1,DX,-3.57e-05,-7.04e-05,2.57e-22,0.000868933,-1.59e-16,0.000860076,-1.74e-16
321,QM1,DX,-3.55e-05,-7e-05,2.57e-22,0.000864064,-1.59e-16,0.000855257,-1.74e-16
322,QM1,DX,-3.53e-05,-6.96e-05,2.57e-22,0.000859196,-1.59e-16,0.000850439,-1.74e-16
323,QM1,DX,-3.51e-05,-6.92e-05,2.57e-22,0.000854328,-1.59e-16,0.00084562,-1.74e-16
324,QM1,DX,-3.49e-05,-6.88e-05,2.57e-22,0.00084946,-1.59e-16,0.000840802,-1.74e-16
325,QM1,DX,-3.47e-05,-6.84e-05,2.57e-22,0.000844592,-1.59e-16,0.000835983,-1.74e-16
326,QM1,DX,-3.45e-05,-6.8e-05,2.57e-22,0.000839724,-1.59e-16,0.000831165,-1.74e-16
327,QM1,DX,-3.43e-05,-6.76e-05,2.57e-22,0.000834856,-1.59e-16,0.000826346,-1.74e-16
328,QM1,DX,-3.41e-05,-6.72e-05,2.57e-22,0.000829988,-1.59e-16,0.000821528,-1.74e-16
329,QM1,DX,-3.39e-05,-6.68e-05,2.57e-22,0.00082512,-1.59e-16,0.00081671,-1.74e-16
330,QM1,DX,-3.37e-05,-6.64e-05,2.57e-22,0.000820252,-1.59e-16,0.000811891,-1.73e-16
331,QM1,DX,-3.35e-05,-6.6e-05,2.57e-22,0.000815383,-1.59e-16,0.000807073,-1.73e-16
332,QM1,DX,-3.33e-05,-6.56e-05,2.57e-22,0.000810515,-1.59e-16,0.000802254,-1.73e-16
333,QM1,DX,-3.31e-05,-6.53e-05,2.57e-22,0.000805647,-1.59e-16,0.000797436,-1.73e-16
334,QM1,DX,-3.29e-05,-6.49e-05,2.57e-22,0.000800779,-1.59e-16,0.000792617,-1.73e-16
335,QM1,DX,-3.27e-05,-6.45e-05,2.57e-22,0.000795911,-1.59e-16,0.000787799,-1.73e-16
336,QM1,DX,-3.25e-05,-6.41e-05,2.57e-22,0.000791043,-1.59e-16,0.00078298,-1.73e-16
337,QM1,DX,-3.23e-05,-6.37e-05,2.57e-22,0.000786175,-1.59e-16,0.000778162,-1.73e-16
338,QM1,DX,-3.21e-05,-6.33e-05,2.57e-22,0.000781307,-1.59e-16,0.000773343,-1.73e-16
339,QM1,DX,-3.19e-05,-6.29e-05,2.57e-22,0.000776439,-1.59e-16,0.000768525,-1.73e-16
340,QM1,DX,-3.17e-05,-6.25e-05,2.57e-22,0.000771571,-1.59e-16,0.000763706,-1.73e-16
341,QM1,DX,-3.15e-05,-6.21e-05,2.57e-22,0.000766703,-1.59e-16,0.000758888,-1.73e-16
342,QM1,DX,-3.13e-05,-6.17e-05,2.57e-22,0.000761834,-1.59e-16,0.000754069,-1.73e-16
343,QM1,DX,-3.11e-05,-6.13e-05,2.57e-22,0.000756966,-1.59e-16,0.000749251,-1.73e-16
344,QM1,DX,-3.09e-05,-6.09e-05,2.57e-22,0.000752098,-1.59e-16,0.000744432,-1.74e-16
345,QM1,DX,-3.07e-05,-6.05e-05,2.57e-22,0.00074723,-1.59e-16,0.000739614,-1.74e-16
346,QM1,DX,-3.05e-05,-6.01e-05,2.57e-22,0.000742362,-1.59e-16,0.000734796,-1.74e-16
347,QM1,DX,-3.03e-05,-5.97e-05,2.57e-22,0.000737494,-1.59e-16,0.000729977,-1.74e-16
348,QM1,DX,-3.01e-05,-5.93e-05,2.57e-22,0.000732626,-1.59e-16,0.000725159,-1.74e-16
349,QM1,DX,-2.99e-05,-5.89e-05,2.57e-22,0.000727758,-1.59e-16,0.00072034,-1.74e-16
350,QM1,DX,-2.97e-05,-5.86e-05,2.57e-22,0.00072289,-1.6e-16,0.000715522,-1.74e-16
351,QM1,DX,-2.95e-05,-5.82e-05,2.57e-22,0.000718022,-1.59e-16,0.000710703,-1.74e-16
352,QM1,DX,-2.93e-05,-5.78e-05,2.57e-22,0.000713153,-1.6e-16,0.000705885,-1.74e-16
353,QM1,DX,-2.91e-05,-5.74e-05,2.57e-22,0.000708285,-1.59e-16,0.000701066,-1.74e-16
354,QM1,DX,-2.89e-05,-5.7e-05,2.57e-22,0.000703417,-1.6e-16,0.000696248,-1.74e-16
355,QM1,DX,-2.87e-05,-5.66e-05,2.57e-22,0.000698549,-1.6e-16,0.000691429,-1.74e-16
356,QM1,DX,-2.85e-05,-5.62e-05,2.57e-22,0.000693681,-1.6e-16,0.000686611,-1.74e-16
357,QM1,DX,-2.83e-05,-5.58e-05,2.57e-22,0.000688813,-1.6e-16,0.000681792,-1.74e-16
358,QM1,DX,-2.81e-05,-5.54e-05,2.57e-22,0.000683945,-1.6e-16,0.000676974,-1.74e-16
359,QM1,DX,-2.79e-05,-5.5e-05,2.57e-22,0.000679077,-1.6e-16,0.000672155,-1.74e-16
360,QM1,DX,-2.77e-05,-5.46e-05,2.57e-22,0.000674209,-1.6e-16,0.000667337,-1.74e-16
361,QM1,DX,-2.75e-05,-5.42e-05,2.57e-22,0.000669341,-1.6e-16,0.000662519,-1.74e-16
362,QM1,DX,-2.73e-05,-5.38e-05,2.57e-22,0.000664473,-1.6e-16,0.0006577,-1.74e-16
363,QM1,DX,-2.71e-05,-5.34e-05,2.57e-22,0.000659604,-1.6e-16,0.000652882,-1.74e-16
364,QM1,DX,-2.69e-05,-5.3e-05,2.57e-22,0.000654736,-1.6e-16,0.000648063,-1.74e-16
365,QM1,DX,-2.67e-05,-5.26e-05,2.57e-22,0.000649868,-1.6e-16,0.000643245,-1.74e-16
366,QM1,DX,-2.65e-05,-5.22e-05,2.57e-22,0.000645,-1.6e-16,0.000638426,-1.75e-16
367,QM1,DX,-2.63e-05,-5.18e-05,2.57e-22,0.000640132,-1.6e-16,0.000633608,-1.75e-16
368,QM1,DX,-2.61e-05,-5.15e-05,2.57e-22,0.000635264,-1.59e-16,0.000628789,-1.74e-16
369,QM1,DX,-2.59e-05,-5.11e-05,2.57e-22,0.000630396,-1.6e-16,0.000623971,-1.74e-16
370,QM1,DX,-2.57e-05,-5.07e-05,2.57e-22,0.000625528,-1.6e-16,0.000619152,-1.74e-16
371,QM1,DX,-2.55e-05,-5.03e-05,2.57e-22,0.00062066,-1.6e-16,0.000614334,-1.74e-16
372,QM1,DX,-2.53e-05,-4.99e-05,2.57e-22,0.000615792,-1.6e-16,0.000609515,-1.74e-16
373,QM1,DX,-2.51e-05,-4.95e-05,2.57e-22,0.000610923,-1.59e-16,0.000604697,-1.74e-16
374,QM1,DX,-2.49e-05,-4.91e-05,2.57e-22,0.000606055,-1.6e-16,0.000599878,-1.74e-16
375,QM1,DX,-2.47e-05,-4.87e-05,2.57e-22,0.000601187,-1.6e-16,0.00059506,-1.74e-16
376,QM1,DX,-2.45e-05,-4.83e-05,2.57e-22,0.000596319,-1.6e-16,0.000590241,-1.74e-16
377,QM1,DX,-2.43e-05,-4.79e-05,2.57e-22,0.000591451,-1.6e-16,0.000585423,-1.75e-16
378,QM1,DX,-2.41e-05,-4.75e-05,2.57e-22,0.000586583,-1.6e-16,0.000580605,-1.75e-16
379,QM1,DX,-2.39e-05,-4.71e-05,2.57e-22,0.000581715,-1.6e-16,0.000575786,-1.75e-16
380,QM1,DX,-2.37e-05,-4.67e-05,2.57e-22,0.000576847,-1.6e-16,0.000570968,-1.74e-16
381,QM1,DX,-2.35e-05,-4.63e-05,2.57e-22,0.000571979,-1.6e-16,0.000566149,-1.74e-16
382,QM1,DX,-2.33e-05,-4.59e-05,2.57e-22,0.000567111,-1.6e-16,0.000561331,-1.74e-16
383,QM1,DX,-2.31e-05,-4.55e-05,2.57e-22,0.000562243,-1.6e-16,0.000556512,-1.74e-16
384,QM1,DX,-2.29e-05,-4.51e-05,2.57e-22,0.000557374,-1.6e-16,0.000551694,-1.74e-16
385,QM1,DX,-2.27e-05,-4.48e-05,2.57e-22,0.000552506,-1.6e-16,0.000546875,-1.74e-16
386,QM1,DX,-2.25e-05,-4.44e-05,2.57e-22,0.000547638,-1.6e-16,0.000542057,-1.74e-16
387,QM1,DX,-2.23e-05,-4.4e-05,2.57e-22,0.00054277,-1.6e-16,0.000537238,-1.74e-16
388,QM1,DX,-2.21e-05,-4.36e-05,2.57e-22,0.000537902,-1.6e-16,0.00053242,-1.74e-16
389,QM1,DX,-2.19e-05,-4.32e-05,2.57e-22,0.000533034,-1.6e-16,0.000527601,-1.74e-16
390,QM1,DX,-2.17e-05,-4.28e-05,2.57e-22,0.000528166,-1.6e-16,0.000522783,-1.74e-16
391,QM1,DX,-2.15e-05,-4.24e-05,2.57e-22,0.000523298,-1.6e-16,0.000517964,-1.74e-16
392,QM1,DX,-2.13e-05,-4.2e-05,2.57e-22,0.00051843,-1.6e-16,0.000513146,-1.75e-16
393,QM1,DX,-2.11e-05,-4.16e-05,2.57e-22,0.000513562,-1.6e-16,0.000508328,-1.74e-16
394,QM1,DX,-2.09e-05,-4.12e-05,2.57e-22,0.000508693,-1.6e-16,0.000503509,-1.75e-16
395,QM1,DX,-2.07e-05,-4.08e-05,2.57e-22,0.000503825,-1.6e-16,0.000498691,-1.75e-16
396,QM1,DX,-2.05e-05,-4.04e-05,2.57e-22,0.000498957,-1.6e-16,0.000493872,-1.75e-16
397,QM1,DX,-2.03e-05,-4e-05,2.57e-22,0.000494089,-1.6e-16,0.000489054,-1.75e-16
398,QM1,DX,-2.01e-05,-3.96e-05,2.57e-22,0.000489221,-1.6e-16,0.000484235,-1.75e-16
399,QM1,DX,-1.99e-05,-3.92e-05,2.57e-22,0.000484353,-1.6e-16,0.000479417,-1.74e-16
400,QM1,DX,-1.97e-05,-3.88e-05,2.57e-22,0.000479485,-1.6e-16,0.000474598,-1.74e-16
401,QM1,DX,-1.95e-05,-3.84e-05,2.57e-22,0.000474617,-1.6e-16,0.00046978,-1.74e-16
402,QM1,DX,-1.93e-05,-3.8e-05,2.57e-22,0.000469749,-1.6e-16,0.000464961,-1.74e-16
403,QM1,DX,-1.91e-05,-3.77e-05,2.57e-22,0.000464881,-1.6e-16,0.000460143,-1.74e-16
404,QM1,DX,-1.89e-05,-3.73e-05,2.57e-22,0.000460013,-1.6e-16,0.000455324,-1.74e-16
405,QM1,DX,-1.87e-05,-3.69e-05,2.57e-22,0.000455144,-1.6e-16,0.000450506,-1.74e-16
406,QM1,DX,-1.85e-05,-3.65e-05,2.57e-22,0.000450276,-1.6e-16,0.000445687,-1.74e-16
407,QM1,DX,-1.83e-05,-3.61e-05,2.57e-22,0.000445408,-1.59e-16,0.000440869,-1.74e-16
408,QM1,DX,-1.81e-05,-3.57e-05,2.57e-22,0.00044054,-1.59e-16,0.00043605,-1.74e-16
409,QM1,DX,-1.79e-05,-3.53e-05,2.57e-22,0.000435672,-1.6e-16,0.000431232,-1.74e-16
410,QM1,DX,-1.77e-05,-3.49e-05,2.57e-22,0.000430804,-1.6e-16,0.000426414,-1.74e-16
411,QM1,DX,-1.75e-05,-3.45e-05,2.57e-22,0.000425936,-1.6e-16,0.000421595,-1.74e-16
412,QM1,DX,-1.73e-05,-3.41e-05,2.57e-22,0.000421068,-1.6e-16,0.000416777,-1.74e-16
413,QM1,DX,-1.71e-05,-3.37e-05,2.57e-22,0.0004162,-1.6e-16,0.000411958,-1.74e-16
414,QM1,DX,-1.69e-05,-3.33e-05,2.57e-22,0.000411332,-1.6e-16,0.00040714,-1.74e-16
415,QM1,DX,-1.67e-05,-3.29e-05,2.57e-22,0.000406463,-1.6e-16,0.000402321,-1.74e-16
416,QM1,DX,-1.65e-05,-3.25e-05,2.57e-22,0.000401595,-1.6e-16,0.000397503,-1.74e-16
417,QM1,DX,-1.63e-05,-3.21e-05,2.57e-22,0.000396727,-1.6e-16,0.000392684,-1.74e-16
418,QM1,DX,-1.61e-05,-3.17e-05,2.57e-22,0.000391859,-1.6e-16,0.000387866,-1.74e-16
419,QM1,DX,-1.59e-05,-3.13e-05,2.57e-22,0.000386991,-1.6e-16,0.000383047,-1.74e-16
420,QM1,DX,-1.57e-05,-3.1e-05,2.57e-22,0.000382123,-1.59e-16,0.000378229,-1.74e-16
421,QM1,DX,-1.55e-05,-3.06e-05,2.57e-22,0.000377255,-1.59e-16,0.00037341,-1.74e-16
422,QM1,DX,-1.53e-05,-3.02e-05,2.57e-22,0.000372387,-1.6e-16,0.000368592,-1.74e-16
423,QM1,DX,-1.51e-05,-2.98e-05,2.57e-22,0.000367519,-1.6e-16,0.000363773,-1.74e-16
424,QM1,DX,-1.49e-05,-2.94e-05,2.57e-22,0.000362651,-1.6e-16,0.000358955,-1.74e-16
425,QM1,DX,-1.47e-05,-2.9e-05,2.57e-22,0.000357783,-1.6e-16,0.000354137,-1.75e-16
426,QM1,DX,-1.45e-05,-2.86e-05,2.57e-22,0.000352914,-1.6e-16,0.000349318,-1.75e-16
427,QM1,DX,-1.43e-05,-2.82e-05,2.57e-22,0.000348046,-1.6e-16,0.0003445,-1.75e-16
428,QM1,DX,-1.41e-05,-2.78e-05,2.57e-22,0.000343178,-1.6e-16,0.000339681,-1.75e-16
429,QM1,DX,-1.39e-05,-2.74e-05,2.57e-22,0.00033831,-1.6e-16,0.000334863,-1.75e-16
430,QM1,DX,-1.37e-05,-2.7e-05,2.57e-22,0.000333442,-1.6e-16,0.000330044,-1.75e-16
431,QM1,DX,-1.35e-05,-2.66e-05,2.57e-22,0.000328574,-1.6e-16,0.000325226,-1.75e-16
432,QM1,DX,-1.33e-05,-2.62e-05,2.57e-22,0.000323706,-1.6e-16,0.000320407,-1.75e-16
433,QM1,DX,-1.31e-05,-2.58e-05,2.57e-22,0.000318838,-1.6e-16,0.000315589,-1.75e-16
434,QM1,DX,-1.29e-05,-2.54e-05,2.57e-22,0.00031397,-1.6e-16,0.00031077,-1.75e-16
435,QM1,DX,-1.27e-05,-2.5e-05,2.57e-22,0.000309102,-1.6e-16,0.000305952,-1.74e-16
436,QM1,DX,-1.25e-05,-2.46e-05,2.57e-22,0.000304233,-1.6e-16,0.000301133,-1.74e-16
437,QM1,DX,-1.23e-05,-2.42e-05,2.57e-22,0.000299365,-1.6e-16,0.000296315,-1.74e-16
438,QM1,DX,-1.21e-05,-2.39e-05,2.57e-22,0.000294497,-1.59e-16,0.000291496,-1.74e-16
439,QM1,DX,-1.19e-05,-2.35e-05,2.57e-22,0.000289629,-1.59e-16,0.000286678,-1.74e-16
440,QM1,DX,-1.17e-05,-2.31e-05,2.57e-22,0.000284761,-1.59e-16,0.000281859,-1.74e-16
441,QM1,DX,-1.15e-05,-2.27e-05,2.57e-22,0.000279893,-1.59e-16,0.000277041,-1.74e-16
442,QM1,DX,-1.13e-05,-2.23e-05,2.57e-22,0.000275025,-1.59e-16,0.000272223,-1.74e-16
443,QM1,DX,-1.11e-05,-2.19e-05,2.57e-22,0.000270157,-1.6e-16,0.000267404,-1.74e-16
444,QM1,DX,-1.09e-05,-2.15e-05,2.57e-22,0.000265289,-1.59e-16,0.000262586,-1.74e-16
445,QM1,DX,-1.07e-05,-2.11e-05,2.57e-22,0.000260421,-1.59e-16,0.000257767,-1.73e-16
446,QM1,DX,-1.05e-05,-2.07e-05,2.57e-22,0.000255553,-1.59e-16,0.000252949,-1.74e-16
447,QM1,DX,-1.03e-05,-2.03e-05,2.57e-22,0.000250684,-1.59e-16,0.00024813,-1.73e-16
448,QM1,DX,-1.01e-05,-1.99e-05,2.57e-22,0.000245816,-1.59e-16,0.000243312,-1.73e-16
449,QM1,DX,-9.91e-06,-1.95e-05,2.57e-22,0.000240948,-1.59e-16,0.000238493,-1.73e-16
450,QM1,DX,-9.71e-06,-1.91e-05,2.57e-22,0.00023608,-1.59e-16,0.000233675,-1.73e-16
451,QM1,DX,-9.51e-06,-1.87e-05,2.57e-22,0.000231212,-1.59e-16,0.000228856,-1.74e-16
452,QM1,DX,-9.31e-06,-1.83e-05,2.57e-22,0.000226344,-1.59e-16,0.000224038,-1.74e-16
453,QM1,DX,-9.11e-06,-1.79e-05,2.57e-22,0.000221476,-1.59e-16,0.000219219,-1.74e-16
454,QM1,DX,-8.91e-06,-1.75e-05,2.57e-22,0.000216608,-1.6e-16,0.000214401,-1.74e-16
455,QM1,DX,-8.71e-06,-1.72e-05,2.57e-22,0.00021174,-1.6e-16,0.000209582,-1.74e-16
456,QM1,DX,-8.51e-06,-1.68e-05,2.57e-22,0.000206872,-1.6e-16,0.000204764,-1.74e-16
457,QM1,DX,-8.31e-06,-1.64e-05,2.57e-22,0.000202003,-1.6e-16,0.000199945,-1.74e-16
458,QM1,DX,-8.11e-06,-1.6e-05,2.57e-22,0.000197135,-1.6e-16,0.000195127,-1.74e-16
459,QM1,DX,-7.91e-06,-1.56e-05,2.57e-22,0.000192267,-1.6e-16,0.000190309,-1.74e-16
460,QM1,DX,-7.71e-06,-1.52e-05,2.57e-22,0.000187399,-1.6e-16,0.00018549,-1.74e-16
461,QM1,DX,-7.51e-06,-1.48e-05,2.57e-22,0.000182531,-1.6e-16,0.000180672,-1.74e-16
462,QM1,DX,-7.31e-06,-1.44e-05,2.57e-22,0.000177663,-1.6e-16,0.000175853,-1.74e-16
463,QM1,DX,-7.11e-06,-1.4e-05,2.57e-22,0.000172795,-1.6e-16,0.000171035,-1.74e-16
464,QM1,DX,-6.91e-06,-1.36e-05,2.57e-22,0.000167927,-1.6e-16,0.000166216,-1.74e-16
