s	betacx	betacy	alphacx	alphacy	etax	etay	enx	eny	duration
 2.571600e+00	 4.452571e+00	 4.304376e+00	-1.175182e+00	-6.491751e-01	 3.930436e-03	 1.677337e-05	 5.912421e-08	 4.000023e-08	 9.472914e-15
 2.572600e+00	 4.454919e+00	 4.305675e+00	-1.175716e+00	-6.495054e-01	 3.926611e-03	 1.677348e-05	 5.912421e-08	 4.000023e-08	 9.472919e-15
 2.573600e+00	 4.457268e+00	 4.306974e+00	-1.176250e+00	-6.498356e-01	 3.922786e-03	 1.677361e-05	 5.912421e-08	 4.000022e-08	 9.472925e-15
 2.574600e+00	 4.459618e+00	 4.308274e+00	-1.176785e+00	-6.501658e-01	 3.918962e-03	 1.677374e-05	 5.912421e-08	 4.000022e-08	 9.472930e-15
 2.575600e+00	 4.461969e+00	 4.309575e+00	-1.177319e+00	-6.504961e-01	 3.915137e-03	 1.677387e-05	 5.912421e-08	 4.000022e-08	 9.472936e-15
 2.576600e+00	 4.464321e+00	 4.310876e+00	-1.177853e+00	-6.508263e-01	 3.911312e-03	 1.677402e-05	 5.912421e-08	 4.000022e-08	 9.472942e-15
 2.577600e+00	 4.466674e+00	 4.312178e+00	-1.178387e+00	-6.511565e-01	 3.907487e-03	 1.677417e-05	 5.912421e-08	 4.000022e-08	 9.472947e-15
 2.578600e+00	 4.469028e+00	 4.313481e+00	-1.178921e+00	-6.514867e-01	 3.903663e-03	 1.677434e-05	 5.912421e-08	 4.000022e-08	 9.472953e-15
 2.579600e+00	 4.471384e+00	 4.314784e+00	-1.179456e+00	-6.518170e-01	 3.899838e-03	 1.677451e-05	 5.912421e-08	 4.000022e-08	 9.472958e-15
 2.580600e+00	 4.473740e+00	 4.316088e+00	-1.179990e+00	-6.521472e-01	 3.896009e-03	 1.677457e-05	 5.912421e-08	 4.000022e-08	 9.472964e-15
 2.581600e+00	 4.476097e+00	 4.317393e+00	-1.180524e+00	-6.524774e-01	 3.892181e-03	 1.677464e-05	 5.912421e-08	 4.000022e-08	 9.472969e-15
 2.582600e+00	 4.478456e+00	 4.318698e+00	-1.181058e+00	-6.528077e-01	 3.888352e-03	 1.677472e-05	 5.912421e-08	 4.000022e-08	 9.472975e-15
 2.583600e+00	 4.480815e+00	 4.320004e+00	-1.181592e+00	-6.531379e-01	 3.884524e-03	 1.677480e-05	 5.912421e-08	 4.000022e-08	 9.472980e-15
 2.584600e+00	 4.483176e+00	 4.321311e+00	-1.182126e+00	-6.534681e-01	 3.880695e-03	 1.677504e-05	 5.912421e-08	 4.000022e-08	 9.472986e-15
 2.585600e+00	 4.485537e+00	 4.322618e+00	-1.182660e+00	-6.537983e-01	 3.876866e-03	 1.677529e-05	 5.912421e-08	 4.000022e-08	 9.472992e-15
 2.586600e+00	 4.487900e+00	 4.323926e+00	-1.183193e+00	-6.541286e-01	 3.873038e-03	 1.677554e-05	 5.912421e-08	 4.000022e-08	 9.472997e-15
 2.587600e+00	 4.490264e+00	 4.325235e+00	-1.183727e+00	-6.544588e-01	 3.869209e-03	 1.677580e-05	 5.912421e-08	 4.000022e-08	 9.473003e-15
 2.588600e+00	 4.492629e+00	 4.326544e+00	-1.184261e+00	-6.547890e-01	 3.865381e-03	 1.677606e-05	 5.912421e-08	 4.000022e-08	 9.473008e-15
 2.589600e+00	 4.494994e+00	 4.327854e+00	-1.184795e+00	-6.551193e-01	 3.861552e-03	 1.677629e-05	 5.912421e-08	 4.000022e-08	 9.473014e-15
 2.590600e+00	 4.497361e+00	 4.329164e+00	-1.185329e+00	-6.554495e-01	 3.857723e-03	 1.677653e-05	 5.912421e-08	 4.000022e-08	 9.473019e-15
 2.591600e+00	 4.499729e+00	 4.330476e+00	-1.185863e+00	-6.557797e-01	 3.853895e-03	 1.677677e-05	 5.912421e-08	 4.000022e-08	 9.473025e-15
 2.592600e+00	 4.502099e+00	 4.331787e+00	-1.186397e+00	-6.561099e-01	 3.850066e-03	 1.677702e-05	 5.912421e-08	 4.000022e-08	 9.473031e-15
 2.593600e+00	 4.504469e+00	 4.333100e+00	-1.186931e+00	-6.564402e-01	 3.846237e-03	 1.677719e-05	 5.912421e-08	 4.000022e-08	 9.473036e-15
 2.594600e+00	 4.506840e+00	 4.334413e+00	-1.187466e+00	-6.567704e-01	 3.842409e-03	 1.678215e-05	 5.912421e-08	 4.000022e-08	 9.473042e-15
 2.595600e+00	 4.509213e+00	 4.335727e+00	-1.188000e+00	-6.571006e-01	 3.838581e-03	 1.678711e-05	 5.912421e-08	 4.000022e-08	 9.473047e-15
 2.596600e+00	 4.511587e+00	 4.337042e+00	-1.188534e+00	-6.574309e-01	 3.834753e-03	 1.679210e-05	 5.912421e-08	 4.000022e-08	 9.473053e-15
 2.597600e+00	 4.513962e+00	 4.338357e+00	-1.189068e+00	-6.577611e-01	 3.830924e-03	 1.679708e-05	 5.912421e-08	 4.000022e-08	 9.473058e-15
 2.598600e+00	 4.516338e+00	 4.339673e+00	-1.189602e+00	-6.580913e-01	 3.827096e-03	 1.680206e-05	 5.912420e-08	 4.000022e-08	 9.473064e-15
 2.599600e+00	 4.518715e+00	 4.340989e+00	-1.190136e+00	-6.584215e-01	 3.823268e-03	 1.680703e-05	 5.912420e-08	 4.000022e-08	 9.473069e-15
 2.600600e+00	 4.521093e+00	 4.342306e+00	-1.190670e+00	-6.587518e-01	 3.819440e-03	 1.681200e-05	 5.912420e-08	 4.000022e-08	 9.473075e-15
 2.601600e+00	 4.523472e+00	 4.343624e+00	-1.191205e+00	-6.590820e-01	 3.815611e-03	 1.681695e-05	 5.912420e-08	 4.000022e-08	 9.473081e-15
 2.602600e+00	 4.525853e+00	 4.344943e+00	-1.191739e+00	-6.594122e-01	 3.811783e-03	 1.682190e-05	 5.912420e-08	 4.000022e-08	 9.473086e-15
 2.603600e+00	 4.528234e+00	 4.346262e+00	-1.192273e+00	-6.597425e-01	 3.807955e-03	 1.682684e-05	 5.912420e-08	 4.000022e-08	 9.473092e-15
 2.604600e+00	 4.530616e+00	 4.347582e+00	-1.192807e+00	-6.600727e-01	 3.804127e-03	 1.683177e-05	 5.912420e-08	 4.000022e-08	 9.473097e-15
 2.605600e+00	 4.533000e+00	 4.348902e+00	-1.193341e+00	-6.604029e-01	 3.800298e-03	 1.683670e-05	 5.912420e-08	 4.000022e-08	 9.473103e-15
 2.606600e+00	 4.535385e+00	 4.350223e+00	-1.193875e+00	-6.607331e-01	 3.796470e-03	 1.684138e-05	 5.912420e-08	 4.000022e-08	 9.473108e-15
 2.607600e+00	 4.537769e+00	 4.351545e+00	-1.194409e+00	-6.610634e-01	 3.792645e-03	 1.684695e-05	 5.912420e-08	 4.000022e-08	 9.473114e-15
 2.608600e+00	 4.540155e+00	 4.352867e+00	-1.194943e+00	-6.613936e-01	 3.788821e-03	 1.685251e-05	 5.912420e-08	 4.000022e-08	 9.473120e-15
 2.609600e+00	 4.542542e+00	 4.354191e+00	-1.195477e+00	-6.617238e-01	 3.784996e-03	 1.685808e-05	 5.912420e-08	 4.000022e-08	 9.473125e-15
 2.610600e+00	 4.544930e+00	 4.355514e+00	-1.196012e+00	-6.620541e-01	 3.781171e-03	 1.686356e-05	 5.912420e-08	 4.000022e-08	 9.473131e-15
 2.611600e+00	 4.547319e+00	 4.356839e+00	-1.196546e+00	-6.623843e-01	 3.777346e-03	 1.686903e-05	 5.912420e-08	 4.000022e-08	 9.473136e-15
 2.612600e+00	 4.549709e+00	 4.358164e+00	-1.197080e+00	-6.627145e-01	 3.773521e-03	 1.687449e-05	 5.912420e-08	 4.000022e-08	 9.473142e-15
 2.613600e+00	 4.552100e+00	 4.359490e+00	-1.197614e+00	-6.630447e-01	 3.769697e-03	 1.687985e-05	 5.912420e-08	 4.000022e-08	 9.473147e-15
 2.614600e+00	 4.554493e+00	 4.360816e+00	-1.198148e+00	-6.633750e-01	 3.765871e-03	 1.688524e-05	 5.912420e-08	 4.000022e-08	 9.473153e-15
 2.615600e+00	 4.556887e+00	 4.362143e+00	-1.198682e+00	-6.637052e-01	 3.762046e-03	 1.689063e-05	 5.912420e-08	 4.000022e-08	 9.473158e-15
 2.616600e+00	 4.559281e+00	 4.363471e+00	-1.199216e+00	-6.640354e-01	 3.758221e-03	 1.689601e-05	 5.912420e-08	 4.000022e-08	 9.473164e-15
 2.617600e+00	 4.561677e+00	 4.364799e+00	-1.199750e+00	-6.643657e-01	 3.754396e-03	 1.690181e-05	 5.912420e-08	 4.000022e-08	 9.473170e-15
 2.618600e+00	 4.564074e+00	 4.366128e+00	-1.200284e+00	-6.646959e-01	 3.750570e-03	 1.690760e-05	 5.912420e-08	 4.000022e-08	 9.473175e-15
 2.619600e+00	 4.566472e+00	 4.367458e+00	-1.200819e+00	-6.650261e-01	 3.746745e-03	 1.691338e-05	 5.912420e-08	 4.000022e-08	 9.473181e-15
 2.620600e+00	 4.568871e+00	 4.368788e+00	-1.201353e+00	-6.653563e-01	 3.742920e-03	 1.691916e-05	 5.912420e-08	 4.000022e-08	 9.473186e-15
 2.621600e+00	 4.571272e+00	 4.370119e+00	-1.201887e+00	-6.656866e-01	 3.739100e-03	 1.692803e-05	 5.912420e-08	 4.000022e-08	 9.473192e-15
 2.622600e+00	 4.573673e+00	 4.371451e+00	-1.202422e+00	-6.660168e-01	 3.735280e-03	 1.693689e-05	 5.912420e-08	 4.000022e-08	 9.473197e-15
 2.623600e+00	 4.576076e+00	 4.372784e+00	-1.202956e+00	-6.663470e-01	 3.731461e-03	 1.694573e-05	 5.912420e-08	 4.000022e-08	 9.473203e-15
 2.624600e+00	 4.578479e+00	 4.374117e+00	-1.203491e+00	-6.666773e-01	 3.727641e-03	 1.695456e-05	 5.912420e-08	 4.000022e-08	 9.473209e-15
 2.625600e+00	 4.580884e+00	 4.375450e+00	-1.204025e+00	-6.670075e-01	 3.723821e-03	 1.696338e-05	 5.912420e-08	 4.000022e-08	 9.473214e-15
 2.626600e+00	 4.583290e+00	 4.376785e+00	-1.204560e+00	-6.673377e-01	 3.720001e-03	 1.697219e-05	 5.912420e-08	 4.000022e-08	 9.473220e-15
 2.627600e+00	 4.585696e+00	 4.378120e+00	-1.205094e+00	-6.676679e-01	 3.716182e-03	 1.698121e-05	 5.912420e-08	 4.000022e-08	 9.473225e-15
 2.628600e+00	 4.588104e+00	 4.379455e+00	-1.205629e+00	-6.679982e-01	 3.712362e-03	 1.699021e-05	 5.912420e-08	 4.000022e-08	 9.473231e-15
 2.629600e+00	 4.590513e+00	 4.380792e+00	-1.206163e+00	-6.683284e-01	 3.708542e-03	 1.699901e-05	 5.912420e-08	 4.000022e-08	 9.473236e-15
 2.630600e+00	 4.592923e+00	 4.382129e+00	-1.206698e+00	-6.686586e-01	 3.704723e-03	 1.700779e-05	 5.912420e-08	 4.000022e-08	 9.473242e-15
 2.631600e+00	 4.595334e+00	 4.383466e+00	-1.207232e+00	-6.689889e-01	 3.700903e-03	 1.701656e-05	 5.912420e-08	 4.000022e-08	 9.473247e-15
 2.632600e+00	 4.597746e+00	 4.384805e+00	-1.207767e+00	-6.693191e-01	 3.697084e-03	 1.702532e-05	 5.912420e-08	 4.000022e-08	 9.473253e-15
 2.633600e+00	 4.600160e+00	 4.386144e+00	-1.208301e+00	-6.696493e-01	 3.693264e-03	 1.703406e-05	 5.912420e-08	 4.000022e-08	 9.473259e-15
 2.634600e+00	 4.602574e+00	 4.387483e+00	-1.208836e+00	-6.699795e-01	 3.689445e-03	 1.704264e-05	 5.912420e-08	 4.000022e-08	 9.473264e-15
 2.635600e+00	 4.604989e+00	 4.388823e+00	-1.209371e+00	-6.703098e-01	 3.685627e-03	 1.704992e-05	 5.912420e-08	 4.000022e-08	 9.473270e-15
 2.636600e+00	 4.607406e+00	 4.390164e+00	-1.209905e+00	-6.706400e-01	 3.681809e-03	 1.705720e-05	 5.912420e-08	 4.000022e-08	 9.473275e-15
 2.637600e+00	 4.609823e+00	 4.391506e+00	-1.210440e+00	-6.709702e-01	 3.677991e-03	 1.706447e-05	 5.912420e-08	 4.000022e-08	 9.473281e-15
 2.638600e+00	 4.612242e+00	 4.392848e+00	-1.210975e+00	-6.713005e-01	 3.674172e-03	 1.707174e-05	 5.912420e-08	 4.000022e-08	 9.473286e-15
 2.639600e+00	 4.614662e+00	 4.394191e+00	-1.211509e+00	-6.716307e-01	 3.670354e-03	 1.707900e-05	 5.912420e-08	 4.000022e-08	 9.473292e-15
 2.640600e+00	 4.617083e+00	 4.395535e+00	-1.212044e+00	-6.719609e-01	 3.666536e-03	 1.708625e-05	 5.912420e-08	 4.000022e-08	 9.473298e-15
 2.641600e+00	 4.619505e+00	 4.396879e+00	-1.212578e+00	-6.722911e-01	 3.662718e-03	 1.709359e-05	 5.912420e-08	 4.000022e-08	 9.473303e-15
 2.642600e+00	 4.621928e+00	 4.398224e+00	-1.213113e+00	-6.726214e-01	 3.658899e-03	 1.710092e-05	 5.912420e-08	 4.000022e-08	 9.473309e-15
 2.643600e+00	 4.624352e+00	 4.399570e+00	-1.213648e+00	-6.729516e-01	 3.655081e-03	 1.710825e-05	 5.912420e-08	 4.000022e-08	 9.473314e-15
 2.644600e+00	 4.626777e+00	 4.400916e+00	-1.214182e+00	-6.732818e-01	 3.651262e-03	 1.711542e-05	 5.912420e-08	 4.000022e-08	 9.473320e-15
 2.645600e+00	 4.629203e+00	 4.402263e+00	-1.214717e+00	-6.736121e-01	 3.647444e-03	 1.712257e-05	 5.912420e-08	 4.000022e-08	 9.473325e-15
 2.646600e+00	 4.631630e+00	 4.403610e+00	-1.215252e+00	-6.739423e-01	 3.643625e-03	 1.712972e-05	 5.912420e-08	 4.000022e-08	 9.473331e-15
 2.647600e+00	 4.634059e+00	 4.404958e+00	-1.215786e+00	-6.742725e-01	 3.639807e-03	 1.713682e-05	 5.912420e-08	 4.000022e-08	 9.473336e-15
 2.648600e+00	 4.636489e+00	 4.406307e+00	-1.216321e+00	-6.746027e-01	 3.635987e-03	 1.714644e-05	 5.912420e-08	 4.000022e-08	 9.473342e-15
 2.649600e+00	 4.638920e+00	 4.407657e+00	-1.216856e+00	-6.749330e-01	 3.632168e-03	 1.715606e-05	 5.912420e-08	 4.000022e-08	 9.473348e-15
 2.650600e+00	 4.641352e+00	 4.409007e+00	-1.217390e+00	-6.752632e-01	 3.628348e-03	 1.716566e-05	 5.912420e-08	 4.000022e-08	 9.473353e-15
 2.651600e+00	 4.643785e+00	 4.410358e+00	-1.217925e+00	-6.755934e-01	 3.624529e-03	 1.717515e-05	 5.912420e-08	 4.000022e-08	 9.473359e-15
 2.652600e+00	 4.646219e+00	 4.411709e+00	-1.218460e+00	-6.759236e-01	 3.620709e-03	 1.718462e-05	 5.912420e-08	 4.000022e-08	 9.473364e-15
 2.653600e+00	 4.648655e+00	 4.413062e+00	-1.218995e+00	-6.762539e-01	 3.616889e-03	 1.719389e-05	 5.912420e-08	 4.000022e-08	 9.473370e-15
 2.654600e+00	 4.651091e+00	 4.414414e+00	-1.219530e+00	-6.765841e-01	 3.613070e-03	 1.720315e-05	 5.912420e-08	 4.000022e-08	 9.473375e-15
 2.655600e+00	 4.653529e+00	 4.415768e+00	-1.220064e+00	-6.769143e-01	 3.609250e-03	 1.721240e-05	 5.912420e-08	 4.000022e-08	 9.473381e-15
 2.656600e+00	 4.655968e+00	 4.417122e+00	-1.220599e+00	-6.772446e-01	 3.605430e-03	 1.722164e-05	 5.912420e-08	 4.000022e-08	 9.473387e-15
 2.657600e+00	 4.658407e+00	 4.418477e+00	-1.221134e+00	-6.775748e-01	 3.601611e-03	 1.723086e-05	 5.912420e-08	 4.000022e-08	 9.473392e-15
 2.658600e+00	 4.660848e+00	 4.419832e+00	-1.221669e+00	-6.779050e-01	 3.597791e-03	 1.724008e-05	 5.912420e-08	 4.000022e-08	 9.473398e-15
 2.659600e+00	 4.663290e+00	 4.421188e+00	-1.222203e+00	-6.782352e-01	 3.593971e-03	 1.724923e-05	 5.912420e-08	 4.000022e-08	 9.473403e-15
 2.660600e+00	 4.665733e+00	 4.422545e+00	-1.222738e+00	-6.785655e-01	 3.590152e-03	 1.725838e-05	 5.912420e-08	 4.000022e-08	 9.473409e-15
 2.661600e+00	 4.668177e+00	 4.423903e+00	-1.223273e+00	-6.788957e-01	 3.586332e-03	 1.726755e-05	 5.912420e-08	 4.000022e-08	 9.473414e-15
 2.662600e+00	 4.670622e+00	 4.425261e+00	-1.223808e+00	-6.792259e-01	 3.582512e-03	 1.727824e-05	 5.912420e-08	 4.000022e-08	 9.473420e-15
 2.663600e+00	 4.673068e+00	 4.426620e+00	-1.224342e+00	-6.795562e-01	 3.578692e-03	 1.728891e-05	 5.912420e-08	 4.000022e-08	 9.473425e-15
 2.664600e+00	 4.675516e+00	 4.427979e+00	-1.224877e+00	-6.798864e-01	 3.574871e-03	 1.729958e-05	 5.912420e-08	 4.000022e-08	 9.473431e-15
 2.665600e+00	 4.677964e+00	 4.429339e+00	-1.225412e+00	-6.802166e-01	 3.571051e-03	 1.731003e-05	 5.912420e-08	 4.000022e-08	 9.473437e-15
 2.666600e+00	 4.680413e+00	 4.430700e+00	-1.225947e+00	-6.805468e-01	 3.567231e-03	 1.732047e-05	 5.912420e-08	 4.000022e-08	 9.473442e-15
 2.667600e+00	 4.682864e+00	 4.432061e+00	-1.226481e+00	-6.808771e-01	 3.563411e-03	 1.733090e-05	 5.912420e-08	 4.000022e-08	 9.473448e-15
 2.668600e+00	 4.685315e+00	 4.433423e+00	-1.227016e+00	-6.812073e-01	 3.559591e-03	 1.734120e-05	 5.912420e-08	 4.000022e-08	 9.473453e-15
 2.669600e+00	 4.687768e+00	 4.434786e+00	-1.227551e+00	-6.815375e-01	 3.555771e-03	 1.735149e-05	 5.912420e-08	 4.000022e-08	 9.473459e-15
 2.670600e+00	 4.690222e+00	 4.436150e+00	-1.228086e+00	-6.818678e-01	 3.551951e-03	 1.736176e-05	 5.912420e-08	 4.000022e-08	 9.473464e-15
 2.671600e+00	 4.692676e+00	 4.437514e+00	-1.228620e+00	-6.821980e-01	 3.548130e-03	 1.737203e-05	 5.912420e-08	 4.000022e-08	 9.473470e-15
 2.672600e+00	 4.695132e+00	 4.438878e+00	-1.229155e+00	-6.825282e-01	 3.544310e-03	 1.738229e-05	 5.912420e-08	 4.000022e-08	 9.473476e-15
 2.673600e+00	 4.697589e+00	 4.440244e+00	-1.229690e+00	-6.828584e-01	 3.540490e-03	 1.739253e-05	 5.912420e-08	 4.000022e-08	 9.473481e-15
 2.674600e+00	 4.700047e+00	 4.441610e+00	-1.230225e+00	-6.831887e-01	 3.536670e-03	 1.740277e-05	 5.912420e-08	 4.000022e-08	 9.473487e-15
 2.675600e+00	 4.702506e+00	 4.442977e+00	-1.230759e+00	-6.835189e-01	 3.532850e-03	 1.741300e-05	 5.912420e-08	 4.000022e-08	 9.473492e-15
 2.676600e+00	 4.704966e+00	 4.444344e+00	-1.231294e+00	-6.838491e-01	 3.529028e-03	 1.742432e-05	 5.912420e-08	 4.000022e-08	 9.473498e-15
 2.677600e+00	 4.707427e+00	 4.445712e+00	-1.231828e+00	-6.841794e-01	 3.525206e-03	 1.743563e-05	 5.912420e-08	 4.000022e-08	 9.473503e-15
 2.678600e+00	 4.709888e+00	 4.447081e+00	-1.232363e+00	-6.845096e-01	 3.521385e-03	 1.744693e-05	 5.912420e-08	 4.000022e-08	 9.473509e-15
 2.679600e+00	 4.712351e+00	 4.448450e+00	-1.232897e+00	-6.848398e-01	 3.517563e-03	 1.745821e-05	 5.912420e-08	 4.000022e-08	 9.473515e-15
 2.680600e+00	 4.714815e+00	 4.449820e+00	-1.233432e+00	-6.851700e-01	 3.513741e-03	 1.746954e-05	 5.912420e-08	 4.000022e-08	 9.473520e-15
 2.681600e+00	 4.717280e+00	 4.451191e+00	-1.233966e+00	-6.855003e-01	 3.509919e-03	 1.748085e-05	 5.912420e-08	 4.000022e-08	 9.473526e-15
 2.682600e+00	 4.719746e+00	 4.452562e+00	-1.234501e+00	-6.858305e-01	 3.506098e-03	 1.749215e-05	 5.912420e-08	 4.000022e-08	 9.473531e-15
 2.683600e+00	 4.722213e+00	 4.453934e+00	-1.235035e+00	-6.861607e-01	 3.502276e-03	 1.750344e-05	 5.912420e-08	 4.000022e-08	 9.473537e-15
 2.684600e+00	 4.724682e+00	 4.455307e+00	-1.235570e+00	-6.864909e-01	 3.498455e-03	 1.751464e-05	 5.912420e-08	 4.000022e-08	 9.473542e-15
 2.685600e+00	 4.727151e+00	 4.456680e+00	-1.236104e+00	-6.868212e-01	 3.494633e-03	 1.752575e-05	 5.912420e-08	 4.000022e-08	 9.473548e-15
 2.686600e+00	 4.729621e+00	 4.458054e+00	-1.236639e+00	-6.871514e-01	 3.490811e-03	 1.753688e-05	 5.912420e-08	 4.000022e-08	 9.473553e-15
 2.687600e+00	 4.732093e+00	 4.459429e+00	-1.237174e+00	-6.874816e-01	 3.486990e-03	 1.754800e-05	 5.912420e-08	 4.000022e-08	 9.473559e-15
 2.688600e+00	 4.734565e+00	 4.460804e+00	-1.237708e+00	-6.878119e-01	 3.483168e-03	 1.755911e-05	 5.912420e-08	 4.000022e-08	 9.473565e-15
 2.689600e+00	 4.737039e+00	 4.462180e+00	-1.238243e+00	-6.881421e-01	 3.479344e-03	 1.757014e-05	 5.912420e-08	 4.000022e-08	 9.473570e-15
 2.690600e+00	 4.739514e+00	 4.463556e+00	-1.238777e+00	-6.884723e-01	 3.475521e-03	 1.758116e-05	 5.912420e-08	 4.000022e-08	 9.473576e-15
 2.691600e+00	 4.741990e+00	 4.464934e+00	-1.239311e+00	-6.888025e-01	 3.471697e-03	 1.759218e-05	 5.912420e-08	 4.000022e-08	 9.473581e-15
 2.692600e+00	 4.744467e+00	 4.466312e+00	-1.239846e+00	-6.891328e-01	 3.467873e-03	 1.760318e-05	 5.912420e-08	 4.000022e-08	 9.473587e-15
 2.693600e+00	 4.746945e+00	 4.467690e+00	-1.240380e+00	-6.894630e-01	 3.464049e-03	 1.761417e-05	 5.912420e-08	 4.000022e-08	 9.473592e-15
 2.694600e+00	 4.749424e+00	 4.469069e+00	-1.240915e+00	-6.897932e-01	 3.460225e-03	 1.762514e-05	 5.912420e-08	 4.000022e-08	 9.473598e-15
 2.695600e+00	 4.751904e+00	 4.470449e+00	-1.241449e+00	-6.901235e-01	 3.456401e-03	 1.763611e-05	 5.912420e-08	 4.000022e-08	 9.473604e-15
 2.696600e+00	 4.754386e+00	 4.471830e+00	-1.241984e+00	-6.904537e-01	 3.452578e-03	 1.764706e-05	 5.912420e-08	 4.000022e-08	 9.473609e-15
 2.697600e+00	 4.756868e+00	 4.473211e+00	-1.242518e+00	-6.907839e-01	 3.448754e-03	 1.765800e-05	 5.912420e-08	 4.000022e-08	 9.473615e-15
 2.698600e+00	 4.759351e+00	 4.474593e+00	-1.243053e+00	-6.911141e-01	 3.444930e-03	 1.766893e-05	 5.912420e-08	 4.000022e-08	 9.473620e-15
 2.699600e+00	 4.761836e+00	 4.475976e+00	-1.243587e+00	-6.914444e-01	 3.441106e-03	 1.767985e-05	 5.912420e-08	 4.000022e-08	 9.473626e-15
 2.700600e+00	 4.764321e+00	 4.477359e+00	-1.244122e+00	-6.917746e-01	 3.437282e-03	 1.769076e-05	 5.912420e-08	 4.000022e-08	 9.473631e-15
 2.701600e+00	 4.766808e+00	 4.478743e+00	-1.244656e+00	-6.921048e-01	 3.433459e-03	 1.770170e-05	 5.912420e-08	 4.000022e-08	 9.473637e-15
 2.702600e+00	 4.769296e+00	 4.480127e+00	-1.245191e+00	-6.924351e-01	 3.429635e-03	 1.771263e-05	 5.912420e-08	 4.000022e-08	 9.473642e-15
 2.703600e+00	 4.771785e+00	 4.481512e+00	-1.245725e+00	-6.927653e-01	 3.425809e-03	 1.772278e-05	 5.912420e-08	 4.000022e-08	 9.473648e-15
 2.704600e+00	 4.774275e+00	 4.482898e+00	-1.246260e+00	-6.930955e-01	 3.421982e-03	 1.773292e-05	 5.912420e-08	 4.000022e-08	 9.473654e-15
 2.705600e+00	 4.776766e+00	 4.484285e+00	-1.246794e+00	-6.934257e-01	 3.418156e-03	 1.774304e-05	 5.912420e-08	 4.000022e-08	 9.473659e-15
 2.706600e+00	 4.779258e+00	 4.485672e+00	-1.247329e+00	-6.937560e-01	 3.414330e-03	 1.775316e-05	 5.912420e-08	 4.000022e-08	 9.473665e-15
 2.707600e+00	 4.781751e+00	 4.487060e+00	-1.247863e+00	-6.940862e-01	 3.410503e-03	 1.776326e-05	 5.912420e-08	 4.000022e-08	 9.473670e-15
 2.708600e+00	 4.784246e+00	 4.488448e+00	-1.248398e+00	-6.944164e-01	 3.406677e-03	 1.777335e-05	 5.912420e-08	 4.000022e-08	 9.473676e-15
 2.709600e+00	 4.786741e+00	 4.489838e+00	-1.248932e+00	-6.947467e-01	 3.402851e-03	 1.778343e-05	 5.912420e-08	 4.000022e-08	 9.473681e-15
 2.710600e+00	 4.789238e+00	 4.491227e+00	-1.249466e+00	-6.950769e-01	 3.399024e-03	 1.779349e-05	 5.912420e-08	 4.000022e-08	 9.473687e-15
 2.711600e+00	 4.791735e+00	 4.492618e+00	-1.250001e+00	-6.954071e-01	 3.395198e-03	 1.780355e-05	 5.912420e-08	 4.000022e-08	 9.473693e-15
 2.712600e+00	 4.794234e+00	 4.494009e+00	-1.250535e+00	-6.957373e-01	 3.391372e-03	 1.781346e-05	 5.912420e-08	 4.000022e-08	 9.473698e-15
 2.713600e+00	 4.796734e+00	 4.495401e+00	-1.251070e+00	-6.960676e-01	 3.387545e-03	 1.782336e-05	 5.912420e-08	 4.000022e-08	 9.473704e-15
 2.714600e+00	 4.799234e+00	 4.496793e+00	-1.251604e+00	-6.963978e-01	 3.383719e-03	 1.783325e-05	 5.912420e-08	 4.000022e-08	 9.473709e-15
 2.715600e+00	 4.801736e+00	 4.498186e+00	-1.252139e+00	-6.967280e-01	 3.379892e-03	 1.784312e-05	 5.912420e-08	 4.000022e-08	 9.473715e-15
 2.716600e+00	 4.804239e+00	 4.499580e+00	-1.252673e+00	-6.970583e-01	 3.376066e-03	 1.785299e-05	 5.912420e-08	 4.000022e-08	 9.473720e-15
 2.717600e+00	 4.806743e+00	 4.500975e+00	-1.253208e+00	-6.973885e-01	 3.372239e-03	 1.786268e-05	 5.912420e-08	 4.000022e-08	 9.473726e-15
 2.718600e+00	 4.809249e+00	 4.502370e+00	-1.253742e+00	-6.977187e-01	 3.368412e-03	 1.787236e-05	 5.912420e-08	 4.000022e-08	 9.473731e-15
 2.719600e+00	 4.811755e+00	 4.503765e+00	-1.254277e+00	-6.980489e-01	 3.364585e-03	 1.788208e-05	 5.912420e-08	 4.000022e-08	 9.473737e-15
 2.720600e+00	 4.814263e+00	 4.505162e+00	-1.254811e+00	-6.983792e-01	 3.360757e-03	 1.789178e-05	 5.912420e-08	 4.000022e-08	 9.473743e-15
 2.721600e+00	 4.816771e+00	 4.506559e+00	-1.255346e+00	-6.987094e-01	 3.356930e-03	 1.790148e-05	 5.912420e-08	 4.000022e-08	 9.473748e-15
 2.722600e+00	 4.819281e+00	 4.507957e+00	-1.255880e+00	-6.990396e-01	 3.353103e-03	 1.791123e-05	 5.912420e-08	 4.000022e-08	 9.473754e-15
 2.723600e+00	 4.821792e+00	 4.509355e+00	-1.256415e+00	-6.993699e-01	 3.349276e-03	 1.792097e-05	 5.912420e-08	 4.000022e-08	 9.473759e-15
 2.724600e+00	 4.824304e+00	 4.510754e+00	-1.256949e+00	-6.997001e-01	 3.345449e-03	 1.793083e-05	 5.912420e-08	 4.000022e-08	 9.473765e-15
 2.725600e+00	 4.826816e+00	 4.512154e+00	-1.257484e+00	-7.000303e-01	 3.341622e-03	 1.794068e-05	 5.912420e-08	 4.000022e-08	 9.473770e-15
